example_id,category,source_method,map,map_family,agents,seed,budget_ms,blend_to_g556,weight,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g561_hn_ft_00331,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-string-64x32-a-v0,irregular_bottleneck,48,561000184,3000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00332,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tree-56x40-a-v0,tree,16,561000928,1000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00333,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tunnel-64x32-a-v1,tunnel,48,561000809,3000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00334,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tunnel-64x32-a-v1,tunnel,48,561000517,3000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00335,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-string-64x32-a-v0,irregular_bottleneck,48,561000914,3000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00336,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,random-32-32-20,random,256,7677,2000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00337,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,room-32-32-4,room,64,7056,500,0.5,1.0,False,False,False,False,False
g561_hn_ft_00338,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tunnel-64x32-a-v0,tunnel,8,561001364,500,0.5,1.0,False,False,False,False,False
g561_hn_ft_00339,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tunnel-64x32-a-v1,tunnel,16,561000473,1000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00340,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-string-64x32-a-v0,irregular_bottleneck,48,561001206,3000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00341,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tunnel-64x32-a-v1,tunnel,48,561001101,3000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00342,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tunnel-64x32-a-v0,tunnel,8,561000634,500,0.5,1.0,False,False,False,False,False
g561_hn_ft_00343,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tunnel-64x32-a-v1,tunnel,16,561000911,1000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00344,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tunnel-64x32-a-v1,tunnel,16,561000035,1000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00345,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-loop-56x56-a-v0,loop,24,561000328,1500,0.5,1.0,False,False,False,False,False
g561_hn_ft_00346,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tree-56x40-a-v1,tree,16,561000855,1000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00347,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tree-56x40-a-v0,tree,16,561001220,1000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00348,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tree-56x40-a-v0,tree,80,561000300,8000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00349,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-string-64x32-a-v0,irregular_bottleneck,48,561000038,3000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00350,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-loop-56x56-a-v0,loop,24,561000912,1500,0.5,1.0,False,False,False,False,False
g561_hn_ft_00351,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tunnel-64x32-a-v1,tunnel,48,561000225,3000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00352,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,random-32-32-20,random,256,7197,500,0.5,1.0,False,False,False,False,False
g561_hn_ft_00353,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tunnel-64x32-a-v1,tunnel,16,561001203,1000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00354,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tree-56x40-a-v0,tree,16,561000782,1000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00355,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,random-32-32-20,random,256,7533,500,0.5,1.0,False,False,False,False,False
g561_hn_ft_00356,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tree-56x40-a-v0,tree,80,561000154,8000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00357,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tunnel-64x32-a-v1,tunnel,16,561000619,1000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00358,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-string-64x32-a-v1,irregular_bottleneck,8,561001031,500,0.5,1.0,False,False,False,False,False
g561_hn_ft_00359,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,random-32-32-20,random,256,7245,1500,0.5,1.0,False,False,False,False,False
g561_hn_ft_00360,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,room-32-32-4,room,64,7632,750,0.5,1.0,False,False,False,False,False
g561_hn_ft_00361,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-loop-56x56-a-v1,loop,24,561000693,1500,0.5,1.0,False,False,False,False,False
g561_hn_ft_00362,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tunnel-64x32-a-v0,tunnel,48,561001028,3000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00363,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,random-32-32-20,random,256,7893,1500,0.5,1.0,False,False,False,False,False
g561_hn_ft_00364,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tunnel-64x32-a-v0,tunnel,8,561001072,500,0.5,1.0,False,False,False,False,False
g561_hn_ft_00365,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tunnel-64x32-a-v1,tunnel,16,561000181,1000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00366,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tree-56x40-a-v0,tree,80,561000446,8000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00367,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-loop-56x56-a-v0,loop,24,561001204,1500,0.5,1.0,False,False,False,False,False
g561_hn_ft_00368,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tree-56x40-a-v1,tree,16,561000271,1000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00369,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tunnel-64x32-a-v1,tunnel,48,561000371,3000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00370,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-loop-56x56-a-v1,loop,24,561000109,1500,0.5,1.0,False,False,False,False,False
g561_hn_ft_00371,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tree-56x40-a-v0,tree,80,561001176,8000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00372,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-random-24x24-a-v1,random,8,561000845,500,0.5,1.0,False,False,False,False,False
g561_hn_ft_00373,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-string-64x32-a-v1,irregular_bottleneck,48,561000257,3000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00374,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tunnel-64x32-a-v0,tunnel,48,561000736,3000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00375,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tree-56x40-a-v1,tree,16,561000125,1000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00376,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tunnel-64x32-a-v0,tunnel,48,561000006,3000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00377,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tunnel-64x32-a-v0,tunnel,8,561000926,500,0.5,1.0,False,False,False,False,False
g561_hn_ft_00378,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tunnel-64x32-a-v0,tunnel,48,561001174,3000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00379,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tree-56x40-a-v0,tree,80,561001322,8000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00380,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-loop-56x56-a-v1,loop,24,561001277,1500,0.5,1.0,False,False,False,False,False
g561_hn_ft_00381,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tunnel-64x32-a-v1,tunnel,8,561000999,500,0.5,1.0,False,False,False,False,False
g561_hn_ft_00382,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-string-64x32-a-v0,irregular_bottleneck,8,561000082,500,0.5,1.0,False,False,False,False,False
g561_hn_ft_00383,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-string-64x32-a-v0,irregular_bottleneck,48,561000622,3000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00384,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tree-56x40-a-v0,tree,16,561001074,1000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00385,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-string-64x32-a-v1,irregular_bottleneck,24,561000199,1500,0.5,1.0,False,False,False,False,False
g561_hn_ft_00386,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tunnel-64x32-a-v0,tunnel,48,561001320,3000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00387,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tunnel-64x32-a-v0,tunnel,16,561000254,1000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00388,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-string-64x32-a-v1,irregular_bottleneck,48,561000111,3000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00389,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tree-56x40-a-v1,tree,32,561000767,2000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00390,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,room-32-32-4,room,64,7392,750,0.5,1.0,False,False,False,False,False
g561_hn_ft_00391,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-loop-56x56-a-v1,loop,24,561000839,1500,0.5,1.0,False,False,False,False,False
g561_hn_ft_00392,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tunnel-64x32-a-v0,tunnel,16,561000400,1000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00393,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tree-56x40-a-v1,tree,16,561000563,1000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00394,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tree-56x40-a-v1,tree,80,561001249,8000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00395,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-loop-56x56-a-v1,loop,64,561000883,5000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00396,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-string-64x32-a-v0,irregular_bottleneck,48,561000768,3000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00397,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,empty-32-32,empty,64,7506,8000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00398,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-loop-56x56-a-v1,loop,24,561000547,1500,0.5,1.0,False,False,False,False,False
g561_hn_ft_00399,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tree-56x40-a-v0,tree,16,561000490,1000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00400,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-string-64x32-a-v1,irregular_bottleneck,48,561000549,3000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00401,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tunnel-64x32-a-v1,tunnel,8,561000123,500,0.5,1.0,False,False,False,False,False
g561_hn_ft_00402,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-loop-56x56-a-v1,loop,64,561001321,5000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00403,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,empty-32-32,empty,64,7386,500,0.5,1.0,False,False,False,False,False
g561_hn_ft_00404,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-random-24x24-a-v1,random,16,561000319,1000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00405,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-loop-56x56-a-v0,loop,12,561000416,750,0.5,1.0,False,False,False,False,False
g561_hn_ft_00406,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,random-32-32-20,random,256,7773,1000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00407,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-string-64x32-a-v0,irregular_bottleneck,48,561000476,3000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00408,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tunnel-64x32-a-v0,tunnel,16,561001130,1000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00409,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-loop-56x56-a-v1,loop,12,561000927,750,0.5,1.0,False,False,False,False,False
g561_hn_ft_00410,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,empty-32-32,empty,64,7170,3000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00411,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tunnel-64x32-a-v0,tunnel,48,561000590,3000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00412,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-loop-56x56-a-v1,loop,12,561000781,750,0.5,1.0,False,False,False,False,False
g561_hn_ft_00413,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,random-32-32-20,random,256,7557,1500,0.5,1.0,False,False,False,False,False
g561_hn_ft_00414,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,random-32-32-20,random,256,7797,3000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00415,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,empty-32-32,empty,64,7362,3000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00416,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tree-56x40-a-v1,tree,32,561001351,2000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00417,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,random-32-32-20,random,256,7317,750,0.5,1.0,False,False,False,False,False
g561_hn_ft_00418,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-string-64x32-a-v1,irregular_bottleneck,48,561001279,3000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00419,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tunnel-64x32-a-v0,tunnel,48,561000152,3000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00420,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-loop-56x56-a-v0,loop,64,561000226,5000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00421,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,empty-32-32,empty,64,7314,8000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00422,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-string-64x32-a-v1,irregular_bottleneck,8,561000739,500,0.5,1.0,False,False,False,False,False
g561_hn_ft_00423,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-empty-8x8-v1,empty,12,561001105,750,0.5,1.0,False,False,False,False,False
g561_hn_ft_00424,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tree-56x40-a-v0,tree,16,561000198,1000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00425,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-empty-8x8-v1,empty,12,561000229,750,0.5,1.0,False,False,False,False,False
g561_hn_ft_00426,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-empty-8x8-v1,empty,12,561000813,750,0.5,1.0,False,False,False,False,False
g561_hn_ft_00427,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-loop-56x56-a-v1,loop,64,561001029,5000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00428,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,room-32-32-4,room,64,7368,5000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00429,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-empty-8x8-v1,empty,12,561001397,750,0.5,1.0,False,False,False,False,False
g561_hn_ft_00430,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-string-64x32-a-v0,irregular_bottleneck,8,561000520,500,0.5,1.0,False,False,False,False,False
g561_hn_ft_00431,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-loop-56x56-a-v1,loop,64,561000591,5000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00432,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-empty-8x8-v1,empty,12,561000083,750,0.5,1.0,False,False,False,False,False
g561_hn_ft_00433,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-empty-8x8-v1,empty,12,561000959,750,0.5,1.0,False,False,False,False,False
g561_hn_ft_00434,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-empty-8x8-v1,empty,12,561000375,750,0.5,1.0,False,False,False,False,False
g561_hn_ft_00435,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-empty-8x8-v1,empty,12,561000667,750,0.5,1.0,False,False,False,False,False
g561_hn_ft_00436,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tree-56x40-a-v1,tree,16,561001001,1000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00437,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tunnel-64x32-a-v1,tunnel,8,561000853,500,0.5,1.0,False,False,False,False,False
g561_hn_ft_00438,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tunnel-64x32-a-v1,tunnel,48,561001247,3000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00439,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-empty-8x8-v1,empty,12,561001251,750,0.5,1.0,False,False,False,False,False
g561_hn_ft_00440,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-string-64x32-a-v1,irregular_bottleneck,48,561000841,3000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00441,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tree-56x40-a-v0,tree,16,561001366,1000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00442,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-string-64x32-a-v0,irregular_bottleneck,24,561001148,1500,0.5,1.0,False,False,False,False,False
g561_hn_ft_00443,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,empty-32-32,empty,64,7530,1000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00444,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,empty-32-32,empty,64,7002,500,0.5,1.0,False,False,False,False,False
g561_hn_ft_00445,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tree-56x40-a-v0,tree,32,561000402,2000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00446,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-string-64x32-a-v0,irregular_bottleneck,48,561001352,3000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00447,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-string-64x32-a-v1,irregular_bottleneck,24,561000929,1500,0.5,1.0,False,False,False,False,False
g561_hn_ft_00448,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-string-64x32-a-v0,irregular_bottleneck,8,561001250,500,0.5,1.0,False,False,False,False,False
g561_hn_ft_00449,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-loop-56x56-a-v0,loop,64,561001102,5000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00450,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tree-56x40-a-v1,tree,80,561000081,8000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00451,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,empty-32-32,empty,64,7434,5000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00452,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tunnel-64x32-a-v1,tunnel,8,561000269,500,0.5,1.0,False,False,False,False,False
g561_hn_ft_00453,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-loop-56x56-a-v0,loop,64,561000518,5000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00454,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tunnel-64x32-a-v1,tunnel,48,561000663,3000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00455,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tunnel-64x32-a-v1,tunnel,16,561001349,1000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00456,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-empty-8x8-v1,empty,12,561000521,750,0.5,1.0,False,False,False,False,False
g561_hn_ft_00457,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tree-56x40-a-v0,tree,32,561000110,2000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00458,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-loop-56x56-a-v1,loop,12,561001365,750,0.5,1.0,False,False,False,False,False
g561_hn_ft_00459,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,room-32-32-4,room,64,7176,2000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00460,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tree-56x40-a-v0,tree,80,561000884,8000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00461,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,empty-32-32,empty,64,7050,5000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00462,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-loop-56x56-a-v1,loop,64,561000445,5000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00463,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,empty-32-32,empty,64,7242,5000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00464,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,empty-32-32,empty,64,7482,2000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00465,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,empty-32-32,empty,64,7146,1000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00466,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-string-64x32-a-v1,irregular_bottleneck,8,561001177,500,0.5,1.0,False,False,False,False,False
g561_hn_ft_00467,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tree-56x40-a-v1,tree,16,561001293,1000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00468,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,empty-32-32,empty,64,7074,750,0.5,1.0,False,False,False,False,False
g561_hn_ft_00469,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-string-64x32-a-v1,irregular_bottleneck,48,561000695,3000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00470,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,random-32-32-20,random,256,7077,8000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00471,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,random-32-32-20,random,256,7293,5000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00472,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,empty-32-32,empty,64,7122,8000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00473,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,room-32-32-4,room,64,7008,1000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00474,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tunnel-64x32-a-v0,tunnel,8,561000488,500,0.5,1.0,False,False,False,False,False
g561_hn_ft_00475,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-string-64x32-a-v0,irregular_bottleneck,8,561000666,500,0.5,1.0,False,False,False,False,False
g561_hn_ft_00476,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-string-64x32-a-v1,irregular_bottleneck,8,561000155,500,0.5,1.0,False,False,False,False,False
g561_hn_ft_00477,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tree-56x40-a-v1,tree,80,561001103,8000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00478,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-loop-56x56-a-v1,loop,12,561001073,750,0.5,1.0,False,False,False,False,False
g561_hn_ft_00479,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,empty-32-32,empty,64,7338,1000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00480,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tunnel-64x32-a-v0,tunnel,8,561001218,500,0.5,1.0,False,False,False,False,False
g561_hn_ft_00481,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tree-56x40-a-v1,tree,80,561000373,8000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00482,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tree-56x40-a-v1,tree,80,561000227,8000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00483,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,room-32-32-4,room,64,7320,1500,0.5,1.0,False,False,False,False,False
g561_hn_ft_00484,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tree-56x40-a-v1,tree,32,561000621,2000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00485,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-loop-56x56-a-v1,loop,64,561001175,5000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00486,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-loop-56x56-a-v0,loop,64,561001248,5000,1.0,3.0,False,False,False,False,False
g561_hn_ft_00487,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tree-56x40-a-v1,tree,80,561000519,8000,0.5,1.0,False,False,False,False,False
